legacy_id,sale_legacy_id,customer_legacy_id,folio,sale_reference,issue_date,due_date,credit_days_applied,total,paid_amount,balance,notes
credit-note:1,sale:1,2,MIG-JM-CRED-1,MIG-JM-VENTA-1,2025-07-08,2025-07-23,15,230,230,0,Venta origen: 1 | Usuario origen: ALONDRA2025 | Credito abonado origen: 230 | Status origen: 0
credit-note:123,sale:123,11,MIG-JM-CRED-123,MIG-JM-VENTA-123,2025-09-05,2025-09-20,15,228,228,0,Venta origen: 123 | Usuario origen: ALONDRA2025 | Credito abonado origen: 228 | Status origen: 1
credit-note:124,sale:124,2,MIG-JM-CRED-124,MIG-JM-VENTA-124,2025-09-05,2025-09-20,15,50,50,0,Venta origen: 124 | Usuario origen: ALEXA2025 | Credito abonado origen: 50 | Status origen: 1
credit-note:125,sale:125,19,MIG-JM-CRED-125,MIG-JM-VENTA-125,2025-09-05,2025-09-20,15,7500,7500,0,Venta origen: 125 | Usuario origen: ALEXA2025 | Credito abonado origen: 7500 | Status origen: 1
credit-note:126,sale:126,9,MIG-JM-CRED-126,MIG-JM-VENTA-126,2025-09-05,2025-09-20,15,590,590,0,Venta origen: 126 | Usuario origen: ALONDRA2025 | Credito abonado origen: 590 | Status origen: 1
credit-note:127,sale:127,13,MIG-JM-CRED-127,MIG-JM-VENTA-127,2025-09-06,2025-09-21,15,8800,0,8800,Venta origen: 127 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:128,sale:128,13,MIG-JM-CRED-128,MIG-JM-VENTA-128,2025-09-06,2025-09-21,15,10900,10900,0,Venta origen: 128 | Usuario origen: ALONDRA2025 | Credito abonado origen: 10900 | Status origen: 1
credit-note:129,sale:129,5,MIG-JM-CRED-129,MIG-JM-VENTA-129,2025-09-06,2025-09-21,15,4600,4600,0,Venta origen: 129 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:130,sale:130,8,MIG-JM-CRED-130,MIG-JM-VENTA-130,2025-09-08,2025-09-23,15,28548,28548,0,Venta origen: 130 | Usuario origen: ALEXA2025 | Credito abonado origen: 28548 | Status origen: 1
credit-note:131,sale:131,3,MIG-JM-CRED-131,MIG-JM-VENTA-131,2025-09-08,2025-09-23,15,52,52,0,Venta origen: 131 | Usuario origen: ALEXA2025 | Credito abonado origen: 52 | Status origen: 1
credit-note:132,sale:132,3,MIG-JM-CRED-132,MIG-JM-VENTA-132,2025-09-08,2025-09-23,15,225,225,0,Venta origen: 132 | Usuario origen: ALEXA2025 | Credito abonado origen: 225 | Status origen: 1
credit-note:133,sale:133,17,MIG-JM-CRED-133,MIG-JM-VENTA-133,2025-09-08,2025-09-23,15,248,248,0,Venta origen: 133 | Usuario origen: ALEXA2025 | Credito abonado origen: 248 | Status origen: 1
credit-note:134,sale:134,2,MIG-JM-CRED-134,MIG-JM-VENTA-134,2025-09-09,2025-09-24,15,21,21,0,Venta origen: 134 | Usuario origen: ALEXA2025 | Credito abonado origen: 21 | Status origen: 1
credit-note:135,sale:135,12,MIG-JM-CRED-135,MIG-JM-VENTA-135,2025-09-09,2025-10-09,30,1725,1725,0,Venta origen: 135 | Usuario origen: ALEXA2025 | Credito abonado origen: 1725 | Status origen: 1
credit-note:136,sale:136,2,MIG-JM-CRED-136,MIG-JM-VENTA-136,2025-09-09,2025-09-24,15,1200,1200,0,Venta origen: 136 | Usuario origen: ALEXA2025 | Credito abonado origen: 1200 | Status origen: 1
credit-note:137,sale:137,13,MIG-JM-CRED-137,MIG-JM-VENTA-137,2025-09-09,2025-09-24,15,3630,3630,0,Venta origen: 137 | Usuario origen: ALEXA2025 | Credito abonado origen: 3630 | Status origen: 1
credit-note:138,sale:138,5,MIG-JM-CRED-138,MIG-JM-VENTA-138,2025-09-09,2025-09-24,15,4600,4600,0,Venta origen: 138 | Usuario origen: ALEXA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:139,sale:139,5,MIG-JM-CRED-139,MIG-JM-VENTA-139,2025-09-09,2025-09-24,15,3600,3600,0,Venta origen: 139 | Usuario origen: ALEXA2025 | Credito abonado origen: 3600 | Status origen: 1
credit-note:140,sale:140,12,MIG-JM-CRED-140,MIG-JM-VENTA-140,2025-09-10,2025-10-10,30,1930,1930,0,Venta origen: 140 | Usuario origen: ALEXA2025 | Credito abonado origen: 1930 | Status origen: 1
credit-note:141,sale:141,2,MIG-JM-CRED-141,MIG-JM-VENTA-141,2025-09-10,2025-09-25,15,22,22,0,Venta origen: 141 | Usuario origen: ALEXA2025 | Credito abonado origen: 22 | Status origen: 1
credit-note:142,sale:142,12,MIG-JM-CRED-142,MIG-JM-VENTA-142,2025-09-10,2025-10-10,30,1840,1840,0,Venta origen: 142 | Usuario origen: ALEXA2025 | Credito abonado origen: 1840 | Status origen: 1
credit-note:143,sale:143,8,MIG-JM-CRED-143,MIG-JM-VENTA-143,2025-09-10,2025-09-25,15,92,92,0,Venta origen: 143 | Usuario origen: ALEXA2025 | Credito abonado origen: 92 | Status origen: 1
credit-note:144,sale:144,17,MIG-JM-CRED-144,MIG-JM-VENTA-144,2025-09-10,2025-09-25,15,767,767,0,Venta origen: 144 | Usuario origen: ALEXA2025 | Credito abonado origen: 767 | Status origen: 1
credit-note:145,sale:145,7,MIG-JM-CRED-145,MIG-JM-VENTA-145,2025-09-11,2025-10-11,30,4822,4822,0,Venta origen: 145 | Usuario origen: ALEXA2025 | Credito abonado origen: 4822 | Status origen: 1
credit-note:146,sale:146,17,MIG-JM-CRED-146,MIG-JM-VENTA-146,2025-09-11,2025-09-26,15,20,20,0,Venta origen: 146 | Usuario origen: ALEXA2025 | Credito abonado origen: 20 | Status origen: 1
credit-note:147,sale:147,2,MIG-JM-CRED-147,MIG-JM-VENTA-147,2025-09-11,2025-09-26,15,20,20,0,Venta origen: 147 | Usuario origen: ALEXA2025 | Credito abonado origen: 20 | Status origen: 1
credit-note:148,sale:148,2,MIG-JM-CRED-148,MIG-JM-VENTA-148,2025-09-11,2025-09-26,15,44,44,0,Venta origen: 148 | Usuario origen: ALEXA2025 | Credito abonado origen: 44 | Status origen: 1
credit-note:149,sale:149,7,MIG-JM-CRED-149,MIG-JM-VENTA-149,2025-09-11,2025-10-11,30,4100,4100,0,Venta origen: 149 | Usuario origen: ALEXA2025 | Credito abonado origen: 4100 | Status origen: 1
credit-note:150,sale:150,2,MIG-JM-CRED-150,MIG-JM-VENTA-150,2025-09-11,2025-09-26,15,70,70,0,Venta origen: 150 | Usuario origen: ALEXA2025 | Credito abonado origen: 70 | Status origen: 1
credit-note:151,sale:151,7,MIG-JM-CRED-151,MIG-JM-VENTA-151,2025-09-12,2025-10-12,30,4600,4600,0,Venta origen: 151 | Usuario origen: ALEXA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:152,sale:152,5,MIG-JM-CRED-152,MIG-JM-VENTA-152,2025-09-12,2025-09-27,15,6450,6450,0,Venta origen: 152 | Usuario origen: ALEXA2025 | Credito abonado origen: 6450 | Status origen: 1
credit-note:153,sale:153,2,MIG-JM-CRED-153,MIG-JM-VENTA-153,2025-09-12,2025-09-27,15,115,115,0,Venta origen: 153 | Usuario origen: ALEXA2025 | Credito abonado origen: 115 | Status origen: 1
credit-note:154,sale:154,14,MIG-JM-CRED-154,MIG-JM-VENTA-154,2025-09-12,2025-09-27,15,54700,54700,0,Venta origen: 154 | Usuario origen: ALEXA2025 | Credito abonado origen: 54700 | Status origen: 1
credit-note:155,sale:155,12,MIG-JM-CRED-155,MIG-JM-VENTA-155,2025-09-12,2025-10-12,30,2070,2070,0,Venta origen: 155 | Usuario origen: ALEXA2025 | Credito abonado origen: 2070 | Status origen: 1
credit-note:156,sale:156,2,MIG-JM-CRED-156,MIG-JM-VENTA-156,2025-09-12,2025-09-27,15,3,3,0,Venta origen: 156 | Usuario origen: ALEXA2025 | Credito abonado origen: 3 | Status origen: 1
credit-note:157,sale:157,2,MIG-JM-CRED-157,MIG-JM-VENTA-157,2025-09-12,2025-09-27,15,1150,1150,0,Venta origen: 157 | Usuario origen: ALEXA2025 | Credito abonado origen: 1150 | Status origen: 1
credit-note:158,sale:158,2,MIG-JM-CRED-158,MIG-JM-VENTA-158,2025-09-15,2025-09-30,15,45,45,0,Venta origen: 158 | Usuario origen: ALEXA2025 | Credito abonado origen: 45 | Status origen: 1
credit-note:159,sale:159,14,MIG-JM-CRED-159,MIG-JM-VENTA-159,2025-09-15,2025-09-30,15,36500,36500,0,Venta origen: 159 | Usuario origen: ALEXA2025 | Credito abonado origen: 36500 | Status origen: 1
credit-note:160,sale:160,2,MIG-JM-CRED-160,MIG-JM-VENTA-160,2025-09-15,2025-09-30,15,472,472,0,Venta origen: 160 | Usuario origen: ALEXA2025 | Credito abonado origen: 472 | Status origen: 0
credit-note:161,sale:161,2,MIG-JM-CRED-161,MIG-JM-VENTA-161,2025-09-15,2025-09-30,15,460,460,0,Venta origen: 161 | Usuario origen: ALEXA2025 | Credito abonado origen: 460 | Status origen: 1
credit-note:162,sale:162,18,MIG-JM-CRED-162,MIG-JM-VENTA-162,2025-09-15,2025-09-30,15,135320,135320,0,Venta origen: 162 | Usuario origen: ALEXA2025 | Credito abonado origen: 135320 | Status origen: 1
credit-note:163,sale:163,11,MIG-JM-CRED-163,MIG-JM-VENTA-163,2025-09-17,2025-10-02,15,5725,0,5725,Venta origen: 163 | Usuario origen: ALEXA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:164,sale:164,21,MIG-JM-CRED-164,MIG-JM-VENTA-164,2025-09-17,2025-10-02,15,2300,2300,0,Venta origen: 164 | Usuario origen: ALEXA2025 | Credito abonado origen: 2300 | Status origen: 1
credit-note:165,sale:165,20,MIG-JM-CRED-165,MIG-JM-VENTA-165,2025-09-17,2025-10-17,30,104,104,0,Venta origen: 165 | Usuario origen: ALEXA2025 | Credito abonado origen: 104 | Status origen: 1
credit-note:166,sale:166,12,MIG-JM-CRED-166,MIG-JM-VENTA-166,2025-09-17,2025-10-17,30,1725,1725,0,Venta origen: 166 | Usuario origen: ALEXA2025 | Credito abonado origen: 1725 | Status origen: 1
credit-note:167,sale:167,2,MIG-JM-CRED-167,MIG-JM-VENTA-167,2025-09-17,2025-10-02,15,50,50,0,Venta origen: 167 | Usuario origen: ALEXA2025 | Credito abonado origen: 50 | Status origen: 1
credit-note:168,sale:168,2,MIG-JM-CRED-168,MIG-JM-VENTA-168,2025-09-17,2025-10-02,15,50,50,0,Venta origen: 168 | Usuario origen: ALEXA2025 | Credito abonado origen: 50 | Status origen: 1
credit-note:169,sale:169,5,MIG-JM-CRED-169,MIG-JM-VENTA-169,2025-09-17,2025-10-02,15,4600,4600,0,Venta origen: 169 | Usuario origen: ALEXA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:170,sale:170,5,MIG-JM-CRED-170,MIG-JM-VENTA-170,2025-09-18,2025-10-03,15,3700,3700,0,Venta origen: 170 | Usuario origen: ALEXA2025 | Credito abonado origen: 3700 | Status origen: 1
credit-note:171,sale:171,7,MIG-JM-CRED-171,MIG-JM-VENTA-171,2025-09-18,2025-10-18,30,4320,4320,0,Venta origen: 171 | Usuario origen: ALEXA2025 | Credito abonado origen: 4320 | Status origen: 1
credit-note:172,sale:172,12,MIG-JM-CRED-172,MIG-JM-VENTA-172,2025-09-18,2025-10-18,30,1725,1725,0,Venta origen: 172 | Usuario origen: ALEXA2025 | Credito abonado origen: 1725 | Status origen: 1
credit-note:173,sale:173,8,MIG-JM-CRED-173,MIG-JM-VENTA-173,2025-09-18,2025-10-03,15,11265,11265,0,Venta origen: 173 | Usuario origen: ALEXA2025 | Credito abonado origen: 11265 | Status origen: 1
credit-note:174,sale:174,7,MIG-JM-CRED-174,MIG-JM-VENTA-174,2025-09-18,2025-10-18,30,250,250,0,Venta origen: 174 | Usuario origen: ALEXA2025 | Credito abonado origen: 250 | Status origen: 1
credit-note:175,sale:175,2,MIG-JM-CRED-175,MIG-JM-VENTA-175,2025-09-18,2025-10-03,15,185,185,0,Venta origen: 175 | Usuario origen: ALEXA2025 | Credito abonado origen: 185 | Status origen: 1
credit-note:176,sale:176,12,MIG-JM-CRED-176,MIG-JM-VENTA-176,2025-09-19,2025-10-19,30,3450,3450,0,Venta origen: 176 | Usuario origen: ALEXA2025 | Credito abonado origen: 3450 | Status origen: 1
credit-note:177,sale:177,2,MIG-JM-CRED-177,MIG-JM-VENTA-177,2025-09-19,2025-10-04,15,14,14,0,Venta origen: 177 | Usuario origen: ALONDRA2025 | Credito abonado origen: 14 | Status origen: 1
credit-note:178,sale:178,19,MIG-JM-CRED-178,MIG-JM-VENTA-178,2025-09-19,2025-10-04,15,750,0,750,Venta origen: 178 | Usuario origen: ALEXA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:179,sale:179,19,MIG-JM-CRED-179,MIG-JM-VENTA-179,2025-09-19,2025-10-04,15,5750,5750,0,Venta origen: 179 | Usuario origen: ALEXA2025 | Credito abonado origen: 5750 | Status origen: 1
credit-note:180,sale:180,5,MIG-JM-CRED-180,MIG-JM-VENTA-180,2025-09-19,2025-10-04,15,3600,3600,0,Venta origen: 180 | Usuario origen: ALEXA2025 | Credito abonado origen: 3600 | Status origen: 1
credit-note:181,sale:181,5,MIG-JM-CRED-181,MIG-JM-VENTA-181,2025-09-20,2025-10-05,15,3700,3700,0,Venta origen: 181 | Usuario origen: ALEXA2025 | Credito abonado origen: 3700 | Status origen: 1
credit-note:182,sale:182,5,MIG-JM-CRED-182,MIG-JM-VENTA-182,2025-09-20,2025-10-05,15,2100,0,2100,Venta origen: 182 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:183,sale:183,16,MIG-JM-CRED-183,MIG-JM-VENTA-183,2025-09-20,2025-10-20,30,598,0,598,Venta origen: 183 | Usuario origen: ALONDRA2025 | Credito abonado origen: 0 | Status origen: 1
credit-note:184,sale:184,3,MIG-JM-CRED-184,MIG-JM-VENTA-184,2025-09-20,2025-10-05,15,3928,3928,0,Venta origen: 184 | Usuario origen: ALEXA2025 | Credito abonado origen: 3928 | Status origen: 1
credit-note:185,sale:185,3,MIG-JM-CRED-185,MIG-JM-VENTA-185,2025-09-20,2025-10-05,15,2481,2481,0,Venta origen: 185 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2481 | Status origen: 1
credit-note:186,sale:186,5,MIG-JM-CRED-186,MIG-JM-VENTA-186,2025-09-22,2025-10-07,15,2000,2000,0,Venta origen: 186 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2000 | Status origen: 1
credit-note:187,sale:187,9,MIG-JM-CRED-187,MIG-JM-VENTA-187,2025-09-22,2025-10-07,15,6390,6390,0,Venta origen: 187 | Usuario origen: ALONDRA2025 | Credito abonado origen: 6390 | Status origen: 1
credit-note:188,sale:188,7,MIG-JM-CRED-188,MIG-JM-VENTA-188,2025-09-22,2025-10-22,30,8300,8300,0,Venta origen: 188 | Usuario origen: ALONDRA2025 | Credito abonado origen: 8300 | Status origen: 1
credit-note:189,sale:189,22,MIG-JM-CRED-189,MIG-JM-VENTA-189,2025-09-22,2025-10-07,15,2075,2075,0,Venta origen: 189 | Usuario origen: ALONDRA2025 | Credito abonado origen: 2075 | Status origen: 1
credit-note:190,sale:190,23,MIG-JM-CRED-190,MIG-JM-VENTA-190,2025-09-22,2025-10-07,15,22656,22656,0,Venta origen: 190 | Usuario origen: ALONDRA2025 | Credito abonado origen: 22656 | Status origen: 1
credit-note:191,sale:191,18,MIG-JM-CRED-191,MIG-JM-VENTA-191,2025-09-22,2025-10-07,15,3000,3000,0,Venta origen: 191 | Usuario origen: ALONDRA2025 | Credito abonado origen: 3000 | Status origen: 1
credit-note:192,sale:192,3,MIG-JM-CRED-192,MIG-JM-VENTA-192,2025-09-22,2025-10-07,15,9569,9569,0,Venta origen: 192 | Usuario origen: ALEXA2025 | Credito abonado origen: 9569 | Status origen: 1
credit-note:193,sale:193,18,MIG-JM-CRED-193,MIG-JM-VENTA-193,2025-09-22,2025-10-07,15,1900,1900,0,Venta origen: 193 | Usuario origen: ALEXA2025 | Credito abonado origen: 1900 | Status origen: 1
credit-note:194,sale:194,21,MIG-JM-CRED-194,MIG-JM-VENTA-194,2025-09-23,2025-10-08,15,599,599,0,Venta origen: 194 | Usuario origen: ALONDRA2025 | Credito abonado origen: 599 | Status origen: 1
credit-note:195,sale:195,12,MIG-JM-CRED-195,MIG-JM-VENTA-195,2025-09-23,2025-10-23,30,1610,1610,0,Venta origen: 195 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1610 | Status origen: 1
credit-note:196,sale:196,5,MIG-JM-CRED-196,MIG-JM-VENTA-196,2025-09-23,2025-10-08,15,4600,4600,0,Venta origen: 196 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4600 | Status origen: 1
credit-note:197,sale:197,2,MIG-JM-CRED-197,MIG-JM-VENTA-197,2025-09-23,2025-09-23,1,3600,0,3600,Venta origen: 197 | Usuario origen: AIMEGONZALEZ | Credito abonado origen: 0 | Status origen: 0
credit-note:198,sale:198,2,MIG-JM-CRED-198,MIG-JM-VENTA-198,2025-09-23,2025-09-23,1,3600,0,3600,Venta origen: 198 | Usuario origen: AIMEGONZALEZ | Credito abonado origen: 0 | Status origen: 0
credit-note:199,sale:199,5,MIG-JM-CRED-199,MIG-JM-VENTA-199,2025-09-23,2025-10-08,15,460,460,0,Venta origen: 199 | Usuario origen: ALEXA2025 | Credito abonado origen: 460 | Status origen: 1
credit-note:200,sale:200,2,MIG-JM-CRED-200,MIG-JM-VENTA-200,2025-09-23,2025-09-23,1,3600,0,3600,Venta origen: 200 | Usuario origen: AIMEGONZALEZ | Credito abonado origen: 0 | Status origen: 0
credit-note:201,sale:201,2,MIG-JM-CRED-201,MIG-JM-VENTA-201,2025-09-23,2025-09-23,1,90,0,90,Venta origen: 201 | Usuario origen: AIMEGONZALEZ | Credito abonado origen: 0 | Status origen: 0
credit-note:202,sale:202,2,MIG-JM-CRED-202,MIG-JM-VENTA-202,2025-09-23,2025-09-23,1,3600,0,3600,Venta origen: 202 | Usuario origen: AIMEGONZALEZ | Credito abonado origen: 0 | Status origen: 0
credit-note:203,sale:203,24,MIG-JM-CRED-203,MIG-JM-VENTA-203,2025-09-23,2025-10-08,15,4200,4200,0,Venta origen: 203 | Usuario origen: ALONDRA2025 | Credito abonado origen: 4200 | Status origen: 1
credit-note:204,sale:204,19,MIG-JM-CRED-204,MIG-JM-VENTA-204,2025-09-23,2025-10-08,15,370,370,0,Venta origen: 204 | Usuario origen: ALEXA2025 | Credito abonado origen: 370 | Status origen: 1
credit-note:205,sale:205,2,MIG-JM-CRED-205,MIG-JM-VENTA-205,2025-09-23,2025-10-08,15,2,2,0,Venta origen: 205 | Usuario origen: ALEXA2025 | Credito abonado origen: 2 | Status origen: 1
credit-note:206,sale:206,2,MIG-JM-CRED-206,MIG-JM-VENTA-206,2025-09-23,2025-10-08,15,2,2,0,Venta origen: 206 | Usuario origen: ALEXA2025 | Credito abonado origen: 2 | Status origen: 1
credit-note:207,sale:207,5,MIG-JM-CRED-207,MIG-JM-VENTA-207,2025-09-24,2025-10-09,15,115,115,0,Venta origen: 207 | Usuario origen: ALONDRA2025 | Credito abonado origen: 115 | Status origen: 1
credit-note:208,sale:208,3,MIG-JM-CRED-208,MIG-JM-VENTA-208,2025-09-24,2025-10-09,15,3010,3010,0,Venta origen: 208 | Usuario origen: ALEXA2025 | Credito abonado origen: 3010 | Status origen: 1
credit-note:209,sale:209,12,MIG-JM-CRED-209,MIG-JM-VENTA-209,2025-09-24,2025-10-24,30,1610,1610,0,Venta origen: 209 | Usuario origen: ALEXA2025 | Credito abonado origen: 1610 | Status origen: 1
credit-note:210,sale:210,18,MIG-JM-CRED-210,MIG-JM-VENTA-210,2025-09-24,2025-10-09,15,7350,7350,0,Venta origen: 210 | Usuario origen: ALEXA2025 | Credito abonado origen: 7350 | Status origen: 1
credit-note:211,sale:211,19,MIG-JM-CRED-211,MIG-JM-VENTA-211,2025-09-25,2025-10-10,15,240,240,0,Venta origen: 211 | Usuario origen: ALEXA2025 | Credito abonado origen: 240 | Status origen: 1
credit-note:212,sale:212,12,MIG-JM-CRED-212,MIG-JM-VENTA-212,2025-09-25,2025-10-25,30,1725,1725,0,Venta origen: 212 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1725 | Status origen: 1
credit-note:213,sale:213,3,MIG-JM-CRED-213,MIG-JM-VENTA-213,2025-09-25,2025-10-10,15,1526,1526,0,Venta origen: 213 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1526 | Status origen: 1
credit-note:214,sale:214,3,MIG-JM-CRED-214,MIG-JM-VENTA-214,2025-09-26,2025-10-11,15,4309,4309,0,Venta origen: 214 | Usuario origen: ALEXA2025 | Credito abonado origen: 4309 | Status origen: 1
credit-note:215,sale:215,7,MIG-JM-CRED-215,MIG-JM-VENTA-215,2025-09-26,2025-10-26,30,1750,1750,0,Venta origen: 215 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1750 | Status origen: 1
credit-note:216,sale:216,7,MIG-JM-CRED-216,MIG-JM-VENTA-216,2025-09-26,2025-10-26,30,144,144,0,Venta origen: 216 | Usuario origen: ALONDRA2025 | Credito abonado origen: 144 | Status origen: 1
credit-note:217,sale:217,17,MIG-JM-CRED-217,MIG-JM-VENTA-217,2025-09-26,2025-10-11,15,170,170,0,Venta origen: 217 | Usuario origen: ALEXA2025 | Credito abonado origen: 170 | Status origen: 1
credit-note:218,sale:218,17,MIG-JM-CRED-218,MIG-JM-VENTA-218,2025-09-26,2025-10-11,15,34,34,0,Venta origen: 218 | Usuario origen: ALEXA2025 | Credito abonado origen: 34 | Status origen: 1
credit-note:219,sale:219,9,MIG-JM-CRED-219,MIG-JM-VENTA-219,2025-09-26,2025-10-11,15,2080,2080,0,Venta origen: 219 | Usuario origen: ALEXA2025 | Credito abonado origen: 2080 | Status origen: 1
credit-note:220,sale:220,6,MIG-JM-CRED-220,MIG-JM-VENTA-220,2025-09-26,2025-09-26,1,708,708,0,Venta origen: 220 | Usuario origen: ALEXA2025 | Credito abonado origen: 708 | Status origen: 1
credit-note:221,sale:221,6,MIG-JM-CRED-221,MIG-JM-VENTA-221,2025-09-26,2025-10-11,15,450,450,0,Venta origen: 221 | Usuario origen: ALONDRA2025 | Credito abonado origen: 450 | Status origen: 1
credit-note:222,sale:222,2,MIG-JM-CRED-222,MIG-JM-VENTA-222,2025-09-26,2025-10-11,15,236,236,0,Venta origen: 222 | Usuario origen: ALONDRA2025 | Credito abonado origen: 236 | Status origen: 1
credit-note:223,sale:223,16,MIG-JM-CRED-223,MIG-JM-VENTA-223,2025-09-26,2025-10-11,15,224.5,224.5,0,Venta origen: 223 | Usuario origen: ALEXA2025 | Credito abonado origen: 224.5 | Status origen: 1
credit-note:224,sale:224,3,MIG-JM-CRED-224,MIG-JM-VENTA-224,2025-09-26,2025-10-11,15,5,5,0,Venta origen: 224 | Usuario origen: ALEXA2025 | Credito abonado origen: 5 | Status origen: 1
credit-note:225,sale:225,2,MIG-JM-CRED-225,MIG-JM-VENTA-225,2025-09-27,2025-10-12,15,236,236,0,Venta origen: 225 | Usuario origen: ALONDRA2025 | Credito abonado origen: 236 | Status origen: 1
credit-note:226,sale:226,21,MIG-JM-CRED-226,MIG-JM-VENTA-226,2025-09-27,2025-10-12,15,1845,1845,0,Venta origen: 226 | Usuario origen: ALONDRA2025 | Credito abonado origen: 1845 | Status origen: 1
credit-note:227,sale:227,3,MIG-JM-CRED-227,MIG-JM-VENTA-227,2025-09-29,2025-10-14,15,2105,0,2105,Venta origen: 227 | Usuario origen: ALEXA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:228,sale:228,3,MIG-JM-CRED-228,MIG-JM-VENTA-228,2025-09-29,2025-10-14,15,2099,0,2099,Venta origen: 228 | Usuario origen: ALEXA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:229,sale:229,3,MIG-JM-CRED-229,MIG-JM-VENTA-229,2025-09-29,2025-10-14,15,2600,2600,0,Venta origen: 229 | Usuario origen: ALEXA2025 | Credito abonado origen: 2600 | Status origen: 1
credit-note:230,sale:230,2,MIG-JM-CRED-230,MIG-JM-VENTA-230,2025-09-29,2025-10-14,15,900,900,0,Venta origen: 230 | Usuario origen: ALEXA2025 | Credito abonado origen: 900 | Status origen: 1
credit-note:231,sale:231,19,MIG-JM-CRED-231,MIG-JM-VENTA-231,2025-09-29,2025-10-14,15,4200,4200,0,Venta origen: 231 | Usuario origen: ALEXA2025 | Credito abonado origen: 4200 | Status origen: 1
credit-note:232,sale:232,2,MIG-JM-CRED-232,MIG-JM-VENTA-232,2025-09-29,2025-10-14,15,64,64,0,Venta origen: 232 | Usuario origen: ALEXA2025 | Credito abonado origen: 64 | Status origen: 1
credit-note:233,sale:233,18,MIG-JM-CRED-233,MIG-JM-VENTA-233,2025-09-29,2025-10-14,15,9500,9500,0,Venta origen: 233 | Usuario origen: ALONDRA2025 | Credito abonado origen: 9500 | Status origen: 1
credit-note:234,sale:234,3,MIG-JM-CRED-234,MIG-JM-VENTA-234,2025-09-29,2025-10-14,15,15200,15200,0,Venta origen: 234 | Usuario origen: ALONDRA2025 | Credito abonado origen: 15200 | Status origen: 1
credit-note:235,sale:235,2,MIG-JM-CRED-235,MIG-JM-VENTA-235,2025-09-29,2025-10-14,15,615,615,0,Venta origen: 235 | Usuario origen: ALEXA2025 | Credito abonado origen: 615 | Status origen: 1
credit-note:236,sale:236,8,MIG-JM-CRED-236,MIG-JM-VENTA-236,2025-09-29,2025-10-14,15,4200,0,4200,Venta origen: 236 | Usuario origen: ALEXA2025 | Credito abonado origen: 0 | Status origen: 0
credit-note:237,sale:237,2,MIG-JM-CRED-237,MIG-JM-VENTA-237,2025-09-29,2025-10-14,15,64,64,0,Venta origen: 237 | Usuario origen: ALONDRA2025 | Credito abonado origen: 64 | Status origen: 1
credit-note:238,sale:238,8,MIG-JM-CRED-238,MIG-JM-VENTA-238,2025-09-29,2025-10-14,15,5400,5400,0,Venta origen: 238 | Usuario origen: ALONDRA2025 | Credito abonado origen: 5400 | Status origen: 1
