legacy_id,branch_legacy_id,sku,barcode,name,category_legacy_id,base_uom_legacy_id,purchase_price,wholesale_price,retail_price,min_stock,stock_qty,description,is_divisible,is_active,created_at
123,branch:jesus-maria,MAT-00123,5558426463893,REDUCCION PVC 2X4,category:materiales,measure:2,10.56,12,12,4,29,ID producto origen: 123 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 09.21.14.jpeg | Generado sistema origen: 1,false,true,
124,branch:jesus-maria,MAT-00124,7501206634363,ESPATULA RIGIDA 2P PRETUL,category:materiales,measure:2,16.38,22,22,1,5,ID producto origen: 124 | Medida origen: Pieza(s),false,true,
125,branch:jesus-maria,MAT-00125,7501206671771,PISTOLA P/RIEGO BOQUILLA REGULABLE (TRUPER),category:materiales,measure:2,90.52,121,122,1,7,ID producto origen: 125 | Medida origen: Pieza(s),false,true,
126,branch:jesus-maria,MAT-00126,7501206671788,PISTOLA P/RIEGO METALICA TRUPER,category:materiales,measure:2,76.72,102,103,1,5,ID producto origen: 126 | Medida origen: Pieza(s),false,true,
127,branch:jesus-maria,MAT-00127,7501206634370,ESPATULA RIGUIDA CORTE DIAGONAL 3P PRETUL,category:materiales,measure:2,0,26,26,1,0,ID producto origen: 127 | Medida origen: Pieza(s),false,true,
128,branch:jesus-maria,MAT-00128,5303498213682,COPLE VERDE HEMBRA 3/4,category:materiales,measure:2,0,44,45,4,9,ID producto origen: 128 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 12.02.10.jpeg | Generado sistema origen: 1,false,true,
129,branch:jesus-maria,MAT-00129,501206685495,ACEITE 2 TIEMPOS 400ML,category:materiales,measure:2,0,100,101,1,2,ID producto origen: 129 | Medida origen: Pieza(s),false,true,
130,branch:jesus-maria,MAT-00130,7501206674925,BROCHA DE USO GENERAL 1P PRETUL,category:materiales,measure:2,0,8,9,1,5,ID producto origen: 130 | Medida origen: Pieza(s),false,true,
131,branch:jesus-maria,MAT-00131,1883814604522,TAPON CPVC 3/4,category:materiales,measure:2,0.28,2,2,4,19,ID producto origen: 131 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 3.02.09 PM.jpeg | Generado sistema origen: 1,false,true,
132,branch:jesus-maria,MAT-00132,7506240620686,MARTILLO FORJADO 16OZ UÑA CURVA EXPERT,category:materiales,measure:2,0,318,319,1,3,ID producto origen: 132 | Medida origen: Pieza(s),false,true,
133,branch:jesus-maria,MAT-00133,6631723875039,"CODO PIPA VERDE HEMBRA 1""",category:materiales,measure:2,0,51,51,4,10,ID producto origen: 133 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 12.02.50.jpeg | Generado sistema origen: 1,false,true,
134,branch:jesus-maria,MAT-00134,7501206674949,BROCHA DE USO GENERAL 2P PRETUL,category:materiales,measure:2,0,13,13,1,4,ID producto origen: 134 | Medida origen: Pieza(s),false,true,
135,branch:jesus-maria,MAT-00135,7506240620693,MARTILLO FORJADO 16OZ UÑA RECTA EXPERT,category:materiales,measure:2,0,318,319,1,1,ID producto origen: 135 | Medida origen: Pieza(s),false,true,
136,branch:jesus-maria,MAT-00136,8077210659504,"LLAVE DE PASO VERDE 3/4""",category:materiales,measure:2,0,120,120,4,8,ID producto origen: 136 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 10.43.55.jpeg | Generado sistema origen: 1,false,true,
137,branch:jesus-maria,MAT-00137,7501206659922,ESCOBA PLASTICA TRUPER,category:materiales,measure:2,0,121,122,1,0,ID producto origen: 137 | Medida origen: Pieza(s),false,true,
138,branch:jesus-maria,MAT-00138,2049148640059,ADAPT CPVC HEMBRA 3/4 C/INSERTO BRONCE,category:materiales,measure:2,0,27,27,4,9,ID producto origen: 138 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 10.59.00.jpeg | Generado sistema origen: 1,false,true,
139,branch:jesus-maria,MAT-00139,7501206655412,"CONECTOR ""Y"" 3/4"" P/MANGUERA PRETUL",category:materiales,measure:2,0,26,27,1,3,ID producto origen: 139 | Medida origen: Pieza(s),false,true,
140,branch:jesus-maria,MAT-00140,7501206674963,BROCHA USO GENERAL 3P MANGO DE PLASTICO,category:materiales,measure:2,0,21,21,1,3,ID producto origen: 140 | Medida origen: Pieza(s),false,true,
141,branch:jesus-maria,MAT-00141,1727853157369,VALV CPVC DE BOLA 3/4,category:materiales,measure:2,0,30,30,4,6,ID producto origen: 141 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 8.04.39 AM.jpeg | Generado sistema origen: 1,false,true,
142,branch:jesus-maria,MAT-00142,7501206653104,ASPERSOR PLASTICO 11P 2/VIAS ESTACA PLASTICA PRETUL,category:materiales,measure:2,0,54,55,1,3,ID producto origen: 142 | Medida origen: Pieza(s),false,true,
143,branch:jesus-maria,MAT-00143,7501206674970,BROCHA USO GENERAL DE 4 P PRETUL,category:materiales,measure:2,0,29,30,1,2,ID producto origen: 143 | Medida origen: Pieza(s),false,true,
144,branch:jesus-maria,MAT-00144,7501206695685,ASPERSOR PLASTICO 11P 1/VIA ESTACA METAL PRETUL,category:materiales,measure:2,0,66,67,1,3,ID producto origen: 144 | Medida origen: Pieza(s),false,true,
145,branch:jesus-maria,MAT-00145,7506240613596,FLEXOMETRO 5.5M PRETUL,category:materiales,measure:2,41.38,56,56,1,8,ID producto origen: 145 | Medida origen: Pieza(s),false,true,
146,branch:jesus-maria,MAT-00146,7104237978668,CODO PVC 6X45,category:materiales,measure:2,0,47,47,4,11,ID producto origen: 146 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.09.58 AM.jpeg | Generado sistema origen: 1,false,true,
147,branch:jesus-maria,MAT-00147,7501206664445,JUEGO D/4 DESARMADORES PRETUL,category:materiales,measure:2,0,95,96,1,0,ID producto origen: 147 | Medida origen: Pieza(s),false,true,
148,branch:jesus-maria,MAT-00148,7506240653783,FLEXOMETRO 8M PRETUL,category:materiales,measure:2,59.48,79,80,1,3,ID producto origen: 148 | Medida origen: Pieza(s),false,true,
149,branch:jesus-maria,MAT-00149,2405891196975,REDUCCION PVC 2X1-1/2,category:materiales,measure:2,0,5,5,4,10,ID producto origen: 149 | Medida origen: Pieza(s) | Generado sistema origen: 1,false,true,
150,branch:jesus-maria,MAT-00150,7501206645055,LLAVE AJUSTABLE PERICO 10P CROMADA PRETUL,category:materiales,measure:2,119.87,138,139,1,3,ID producto origen: 150 | Medida origen: Pieza(s),false,true,
151,branch:jesus-maria,MAT-00151,7501206629352,LLAVE AJUSTABLE PERICO 10P PAVONADA PRETUL,category:materiales,measure:2,119.87,138,139,1,2,ID producto origen: 151 | Medida origen: Pieza(s),false,true,
152,branch:jesus-maria,MAT-00152,9485450209721,CODO PVC 2X45,category:materiales,measure:2,7,8,8,4,18,ID producto origen: 152 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 12.01.32 PM.jpeg | Generado sistema origen: 1,false,true,
153,branch:jesus-maria,MAT-00153,7506240699262,FOCO LED 125W-18W,category:materiales,measure:2,0,34,35,1,6,ID producto origen: 153 | Medida origen: Pieza(s),false,true,
154,branch:jesus-maria,MAT-00154,7501206645109,"LLAVE COMBINADA 7/16"" PRETUL",category:materiales,measure:2,0,25,26,1,3,ID producto origen: 154 | Medida origen: Pieza(s),false,true,
155,branch:jesus-maria,MAT-00155,7501206645116,"LLAVE COMBINADA 1/2"" PRETUL",category:materiales,measure:2,0,27,27,1,3,ID producto origen: 155 | Medida origen: Pieza(s),false,true,
156,branch:jesus-maria,MAT-00156,4235226922775,TEE PVC 4,category:materiales,measure:2,23.59,25,25,4,41,ID producto origen: 156 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.09.38 AM.jpeg | Generado sistema origen: 1,false,true,
157,branch:jesus-maria,MAT-00157,7501206645123,"LLAVE COMBINADA 9/16"" PRETUL",category:materiales,measure:2,0,34,34,1,3,ID producto origen: 157 | Medida origen: Pieza(s),false,true,
158,branch:jesus-maria,MAT-00158,7501206648957,LLAVE COMBINADA 11MM PRETUL,category:materiales,measure:2,0,27,27,1,3,ID producto origen: 158 | Medida origen: Pieza(s),false,true,
159,branch:jesus-maria,MAT-00159,7501206648971,LLAVE COMBINADA 13MM PRETUL,category:materiales,measure:2,0,29,29,1,3,ID producto origen: 159 | Medida origen: Pieza(s),false,true,
160,branch:jesus-maria,MAT-00160,1972886799325,TAPON PVC 2P,category:materiales,measure:2,51.89,5,5,4,40,ID producto origen: 160 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.31.04 AM.jpeg | Generado sistema origen: 1,false,true,
161,branch:jesus-maria,MAT-00161,0062238173918,TAPON PVC 6,category:materiales,measure:2,0,23,23,4,10,ID producto origen: 161 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM.jpeg | Generado sistema origen: 1,false,true,
162,branch:jesus-maria,MAT-00162,,LLAVE ESTILSON 14P CUERPO DE HIERRO MALEABLE PRETUL,category:materiales,measure:2,0,209,209,1,-1,ID producto origen: 162 | Medida origen: Pieza(s),false,true,
163,branch:jesus-maria,MAT-00163,7506240676539,FOCO LED 75 W - 14 W,category:materiales,measure:2,0,18,19,1,2,ID producto origen: 163 | Medida origen: Pieza(s),false,true,
164,branch:jesus-maria,MAT-00164,7501206643273,"LLAVE P/TUBO STILSON 18"" PRETUL",category:materiales,measure:2,0,313,313,1,1,ID producto origen: 164 | Medida origen: Pieza(s),false,true,
165,branch:jesus-maria,MAT-00165,1193106626553,REDUCCION VERDE 1 X1/2,category:materiales,measure:2,0,3,3,4,9,ID producto origen: 165 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 08.16.28.jpeg | Generado sistema origen: 1,false,true,
166,branch:jesus-maria,MAT-00166,7506240676546,FOCO LED 100W-16W,category:materiales,measure:2,0,25,26,1,6,ID producto origen: 166 | Medida origen: Pieza(s),false,true,
167,branch:jesus-maria,MAT-00167,7501206653357,MANGUERA VERDE 1/2 3 CAPAS 15M CONEXIONES PLASTICAS,category:materiales,measure:2,0,116,115,1,1,ID producto origen: 167 | Medida origen: Pieza(s),false,true,
168,branch:jesus-maria,MAT-00168,6774976358000,CODO VERDE 1X45,category:materiales,measure:2,0,8,8,1,45,ID producto origen: 168 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 15.44.20.jpeg | Generado sistema origen: 1,false,true,
169,branch:jesus-maria,MAT-00169,506240696377,CUERDA POLIPROPILENO 4MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 169 | Medida origen: Pieza(s),false,true,
170,branch:jesus-maria,MAT-00170,7501206623954,MARTILLO SEMIPULIDO 16 OZ UÑA CURVA PRETUL,category:materiales,measure:2,0,92,92,1,2,ID producto origen: 170 | Medida origen: Pieza(s),false,true,
171,branch:jesus-maria,MAT-00171,1136545147289,COPLE PVC 3,category:materiales,measure:2,5.16,7,7,4,42,ID producto origen: 171 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM (2).jpeg | Generado sistema origen: 1,false,true,
172,branch:jesus-maria,MAT-00172,506240696384,CUERDA POLIPROPILENO 6MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 172 | Medida origen: Pieza(s),false,true,
173,branch:jesus-maria,MAT-00173,8337457477768,YEE PVC 4,category:materiales,measure:2,100.01,74,74,4,41,ID producto origen: 173 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.09.51 AM.jpeg | Generado sistema origen: 1,false,true,
174,branch:jesus-maria,MAT-00174,506240696391,CUERDA POLIPROPILENO 8MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 174 | Medida origen: Pieza(s),false,true,
175,branch:jesus-maria,MAT-00175,8766048451847,YEE PVC 6,category:materiales,measure:2,0,196,196,2,11,ID producto origen: 175 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 09.07.13.jpeg | Generado sistema origen: 1,false,true,
176,branch:jesus-maria,MAT-00176,7501206633380,PALA CUADRADA PUÑO D PRETUL,category:materiales,measure:2,107.76,167,168,1,0,ID producto origen: 176 | Medida origen: Pieza(s),false,true,
177,branch:jesus-maria,MAT-00177,506240696407,CUERDA POLIPROPILENO 10MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 177 | Medida origen: Pieza(s),false,true,
178,branch:jesus-maria,MAT-00178,501206676554,PALA CUADRADA PUÑO Y MANGO28,category:materiales,measure:2,236.79,157,157,1,4,ID producto origen: 178 | Medida origen: Pieza(s),false,true,
179,branch:jesus-maria,MAT-00179,506240696414,CUERDA POLIPROPILENO 11MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 179 | Medida origen: Pieza(s),false,true,
180,branch:jesus-maria,MAT-00180,7501206643174,PINZA PARA ELECTRICISTA 8P MANGO DE PVC PRETUL,category:materiales,measure:2,0,80,80,1,2,ID producto origen: 180 | Medida origen: Pieza(s),false,true,
181,branch:jesus-maria,MAT-00181,9045277197139,REDUCCION VERDE 3/4X1/2,category:materiales,measure:2,0,4,4,4,9,ID producto origen: 181 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 08.16.06.jpeg | Generado sistema origen: 1,false,true,
182,branch:jesus-maria,MAT-00182,506240696421,CUERDA POLIPROPILENO 13MM ROLLO/1KG,category:materiales,measure:2,0,102,103,1,0,ID producto origen: 182 | Medida origen: Pieza(s),false,true,
183,branch:jesus-maria,MAT-00183,7501206646182,PINZA DE CORTE DIAGONAL 8P MANGO DE PVC PRETUL,category:materiales,measure:2,0,78,78,1,2,ID producto origen: 183 | Medida origen: Pieza(s),false,true,
184,branch:jesus-maria,MAT-00184,7501206643587,PINZA DE PRESION 10P MORDAZA CURVA PRETUL,category:materiales,measure:2,0,103,104,1,2,ID producto origen: 184 | Medida origen: Pieza(s),false,true,
185,branch:jesus-maria,MAT-00185,8346385806762,TEE PVC 2,category:materiales,measure:2,0,7,7,4,10,ID producto origen: 185 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 09.20.10.jpeg | Generado sistema origen: 1,false,true,
186,branch:jesus-maria,MAT-00186,7501206626542,PINZA DE PRESION 10P MORDAZA RECTA PRETUL,category:materiales,measure:2,0,103,104,1,2,ID producto origen: 186 | Medida origen: Pieza(s),false,true,
187,branch:jesus-maria,MAT-00187,7501206676738,CERRADURA IZQUIERDA HERMEX,category:materiales,measure:2,0,283,284,1,1,ID producto origen: 187 | Medida origen: Pieza(s),false,true,
188,branch:jesus-maria,MAT-00188,8542625039901,COPLE PVC 4,category:materiales,measure:2,9.24,11,11,2,12,ID producto origen: 188 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM (3).jpeg | Generado sistema origen: 1,false,true,
189,branch:jesus-maria,MAT-00189,7079636409818,CODO CPVC 3/4X45,category:materiales,measure:2,2.16,3,3,4,32,ID producto origen: 189 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 12.28.31.jpeg | Generado sistema origen: 1,false,true,
190,branch:jesus-maria,MAT-00190,0075014904750,COPLE VERDE 1,category:materiales,measure:2,9.59,11,11,4,63,ID producto origen: 190 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 08.13.34.jpeg | Generado sistema origen: 1,false,true,
191,branch:jesus-maria,MAT-00191,7501206658871,"LLAVE JARDIN DE ESFERA 1/2"" PRETUL",category:materiales,measure:2,0,43,43,1,3,ID producto origen: 191 | Medida origen: Pieza(s),false,true,
192,branch:jesus-maria,MAT-00192,7501206676745,CERRADURA DERECHA HERMEX,category:materiales,measure:2,0,283,284,1,2,ID producto origen: 192 | Medida origen: Pieza(s),false,true,
193,branch:jesus-maria,MAT-00193,1383652404709,CODO CPVC 3/4X90,category:materiales,measure:2,2.24,4,4,4,7,ID producto origen: 193 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 12.29.14.jpeg | Generado sistema origen: 1,false,true,
194,branch:jesus-maria,MAT-00194,9147244700059,TAQUETES 1/4P,category:materiales,measure:2,0,0.5,0.5,1,42,ID producto origen: 194 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.51 AM (1).jpeg | Generado sistema origen: 1,false,true,
195,branch:jesus-maria,MAT-00195,7501206663103,CANDADO DE HIERRO 40MM HERMEX,category:materiales,measure:2,0,27,27,1,2,ID producto origen: 195 | Medida origen: Pieza(s),false,true,
196,branch:jesus-maria,MAT-00196,2710232262180,TAQUETES 5/16P,category:materiales,measure:2,0,0.5,0.5,1,60,ID producto origen: 196 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.51 AM.jpeg | Generado sistema origen: 1,false,true,
197,branch:jesus-maria,MAT-00197,7501206663141,CANDADO DE HIERRO 30MM HERMEX,category:materiales,measure:2,0,21,21,1,3,ID producto origen: 197 | Medida origen: Pieza(s),false,true,
198,branch:jesus-maria,MAT-00198,8547915521371,TAQUETES 3/8P,category:materiales,measure:2,0,0.5,0.5,1,85,ID producto origen: 198 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-30 at 9.37.50 AM (1).jpeg | Generado sistema origen: 1,false,true,
199,branch:jesus-maria,MAT-00199,1486690056074,ADAPT CPVC HEMBRA 1/2 C/INSERTO BCE,category:materiales,measure:2,0,16,16,4,9,ID producto origen: 199 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-27 at 10.58.35.jpeg | Generado sistema origen: 1,false,true,
200,branch:jesus-maria,MAT-00200,7501206658291,CANDADO P/CORTINA 75MM HERMEX,category:materiales,measure:2,0,185,185,1,3,ID producto origen: 200 | Medida origen: Pieza(s),false,true,
201,branch:jesus-maria,MAT-00201,1973830532630,"PIJAS PUNTA BROCA 14X1""",category:materiales,measure:2,0,1,1,1,-100,ID producto origen: 201 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.44.19.jpeg | Generado sistema origen: 1,false,true,
202,branch:jesus-maria,MAT-00202,7501206638989,LONA 2X3M AZUL PRETUL,category:materiales,measure:2,0,85,85,1,3,ID producto origen: 202 | Medida origen: Pieza(s),false,true,
203,branch:jesus-maria,MAT-00203,4363626547080,REDUCCION PVC 2X3,category:materiales,measure:2,5.73,6,6,4,30,ID producto origen: 203 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-26 at 09.20.41.jpeg | Generado sistema origen: 1,false,true,
204,branch:jesus-maria,MAT-00204,1634954759685,PIJAS PUNTA BROCA 14X1-1/2,category:materiales,measure:2,0,1.5,1.5,1,50,ID producto origen: 204 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-10-01 at 14.45.49.jpeg | Generado sistema origen: 1,false,true,
205,branch:jesus-maria,MAT-00205,7501206638996,LONA 3X3M AZUL PRETUL,category:materiales,measure:2,0,84,85,1,3,ID producto origen: 205 | Medida origen: Pieza(s),false,true,
206,branch:jesus-maria,MAT-00206,7501206639009,LONA AZUL 3X4M PRETUL,category:materiales,measure:2,0,120,120,1,0,ID producto origen: 206 | Medida origen: Pieza(s),false,true,
207,branch:jesus-maria,MAT-00207,7501206639023,LONA AZUL 4X6M PRETUL,category:materiales,measure:2,0,298,298,1,1,ID producto origen: 207 | Medida origen: Pieza(s),false,true,
208,branch:jesus-maria,MAT-00208,7501206631478,MARTILLO SEMIPULIDO 16OZ UÑA RECTA PRETUL,category:materiales,measure:2,0,92,92,1,2,ID producto origen: 208 | Medida origen: Pieza(s),false,true,
209,branch:jesus-maria,MAT-00209,7506240638438,ALAMBRE RECOCIDO CALIBRE-15 1KG FIERO,category:materiales,measure:2,0,36,37,1,0,ID producto origen: 209 | Medida origen: Pieza(s),false,true,
210,branch:jesus-maria,MAT-00210,7501206691892,MANGUERA AZUL 1/2 3 CAPAS 10M CONEXIONES PLASTICAS,category:materiales,measure:2,0,85,85,1,0,ID producto origen: 210 | Medida origen: Pieza(s),false,true,
211,branch:jesus-maria,MAT-00211,5423130219770,ADAPTADOR MACHO 3/4,category:materiales,measure:2,0,3,3,4,10,ID producto origen: 211 | Medida origen: Pieza(s) | Imagen origen: uploads/productos/WhatsApp Image 2025-09-29 at 13.51.22.jpeg | Generado sistema origen: 1,false,true,
