legacy_id,sku,barcode,name,brand_legacy_id,brand_name,category_legacy_id,category_name,uom_legacy_id,uom_name,origin_country,volume_ml,alcohol_pct,vintage_year,price_retail,price_mid_wholesale,price_wholesale,cost,purchase_cost,min_stock,max_stock,image_url,notes,is_active,is_divisible,price_mid_wholesale_min_qty,price_wholesale_min_qty,single_price_mode
107,MAT-00107,7501206630426,NIVEL 24,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,185,184,184,,,1,9999,,ID producto origen: 107 | Medida origen: Pieza(s),true,false,1,1,false
108,MAT-00108,7501206690468,LENTES TRASPARENTES PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,23,23,,,1,9999,,ID producto origen: 108 | Medida origen: Pieza(s),true,false,1,1,true
109,MAT-00109,3589681609360,TEE CPVC 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,2.97,2.97,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 10.57.36.jpeg,ID producto origen: 109 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
110,MAT-00110,7501206630518,PALA CUADRADA T-2000 PUÑO Y TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,231,231,231,171.55,171.55,1,9999,,ID producto origen: 110 | Medida origen: Pieza(s),true,false,1,1,true
111,MAT-00111,7501206690475,LENTES NEGROS PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,22,22,,,1,9999,,ID producto origen: 111 | Medida origen: Pieza(s),true,false,1,1,false
112,MAT-00112,6188161811209,CODO PVC 2X90,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,8,8,8,5.16,5.16,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 12.01.24 PM.jpeg,ID producto origen: 112 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
113,MAT-00113,7506240621515,LENTES AMARILLOS PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,22,22,,,1,9999,,ID producto origen: 113 | Medida origen: Pieza(s),true,false,1,1,false
114,MAT-00114,7501206612415,PALA REDONDA T-2000 MANGO LARGO TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,261,260,260,,,1,9999,,ID producto origen: 114 | Medida origen: Pieza(s),true,false,1,1,false
115,MAT-00115,2219876481037,REDUCCION CPVC 1X3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 12.49.26.jpeg,ID producto origen: 115 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
116,MAT-00116,7506240620402,MAZO DE HULE PRETUL 16 OZ,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,72,72,72,53.45,53.45,1,9999,,ID producto origen: 116 | Medida origen: Pieza(s),true,false,1,1,true
117,MAT-00117,7501206641224,"PINZA PROFESIONAL 9""TRUPER",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,191,190,190,,,1,9999,,ID producto origen: 117 | Medida origen: Pieza(s),true,false,1,1,false
118,MAT-00118,7501206639382,PINZA ALTA PALANCA 9,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,215,214,214,,,1,9999,,ID producto origen: 118 | Medida origen: Pieza(s),true,false,1,1,false
119,MAT-00119,5896909031406,ADAPTADOR CPVC BUSH HEMBRA 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,2.88,2.88,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 3.02.31 PM.jpeg,ID producto origen: 119 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
120,MAT-00120,7501206640241,PINZA D/PRESION 10P MORDAZA CURVA TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,168,168,168,,,1,9999,,ID producto origen: 120 | Medida origen: Pieza(s),true,false,1,1,true
121,MAT-00121,7501206640234,PINZA D/PRESION 10P MORDAZA RECTA TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,168,168,168,,,1,9999,,ID producto origen: 121 | Medida origen: Pieza(s),true,false,1,1,true
122,MAT-00122,9307497148583,TEE VERDE 1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,3,3,3,5.64,5.64,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 12.01.08.jpeg,ID producto origen: 122 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
123,MAT-00123,5558426463893,REDUCCION PVC 2X4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,12,12,12,10.56,10.56,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 09.21.14.jpeg,ID producto origen: 123 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
124,MAT-00124,7501206634363,ESPATULA RIGIDA 2P PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,22,22,22,16.38,16.38,1,9999,,ID producto origen: 124 | Medida origen: Pieza(s),true,false,1,1,true
125,MAT-00125,7501206671771,PISTOLA P/RIEGO BOQUILLA REGULABLE (TRUPER),,,category:materiales,Materiales,medida:2,PIEZAS,,,,,122,121,121,90.52,90.52,1,9999,,ID producto origen: 125 | Medida origen: Pieza(s),true,false,1,1,false
126,MAT-00126,7501206671788,PISTOLA P/RIEGO METALICA TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,76.72,76.72,1,9999,,ID producto origen: 126 | Medida origen: Pieza(s),true,false,1,1,false
127,MAT-00127,7501206634370,ESPATULA RIGUIDA CORTE DIAGONAL 3P PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,26,26,26,,,1,9999,,ID producto origen: 127 | Medida origen: Pieza(s),true,false,1,1,true
128,MAT-00128,5303498213682,COPLE VERDE HEMBRA 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,45,44,44,,,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 12.02.10.jpeg,ID producto origen: 128 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,false
129,MAT-00129,501206685495,ACEITE 2 TIEMPOS 400ML,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,101,100,100,,,1,9999,,ID producto origen: 129 | Medida origen: Pieza(s),true,false,1,1,false
130,MAT-00130,7501206674925,BROCHA DE USO GENERAL 1P PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,9,8,8,,,1,9999,,ID producto origen: 130 | Medida origen: Pieza(s),true,false,1,1,false
131,MAT-00131,1883814604522,TAPON CPVC 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,2,2,2,0.28,0.28,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 3.02.09 PM.jpeg,ID producto origen: 131 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
132,MAT-00132,7506240620686,MARTILLO FORJADO 16OZ UÑA CURVA EXPERT,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,319,318,318,,,1,9999,,ID producto origen: 132 | Medida origen: Pieza(s),true,false,1,1,false
133,MAT-00133,6631723875039,"CODO PIPA VERDE HEMBRA 1""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,51,51,51,,,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 12.02.50.jpeg,ID producto origen: 133 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
134,MAT-00134,7501206674949,BROCHA DE USO GENERAL 2P PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,13,13,13,,,1,9999,,ID producto origen: 134 | Medida origen: Pieza(s),true,false,1,1,true
135,MAT-00135,7506240620693,MARTILLO FORJADO 16OZ UÑA RECTA EXPERT,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,319,318,318,,,1,9999,,ID producto origen: 135 | Medida origen: Pieza(s),true,false,1,1,false
136,MAT-00136,8077210659504,"LLAVE DE PASO VERDE 3/4""",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,120,120,120,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 10.43.55.jpeg,ID producto origen: 136 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
137,MAT-00137,7501206659922,ESCOBA PLASTICA TRUPER,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,122,121,121,,,1,9999,,ID producto origen: 137 | Medida origen: Pieza(s),true,false,1,1,false
138,MAT-00138,2049148640059,ADAPT CPVC HEMBRA 3/4 C/INSERTO BRONCE,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,27,27,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 10.59.00.jpeg,ID producto origen: 138 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
139,MAT-00139,7501206655412,"CONECTOR ""Y"" 3/4"" P/MANGUERA PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,26,26,,,1,9999,,ID producto origen: 139 | Medida origen: Pieza(s),true,false,1,1,false
140,MAT-00140,7501206674963,BROCHA USO GENERAL 3P MANGO DE PLASTICO,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,21,21,21,,,1,9999,,ID producto origen: 140 | Medida origen: Pieza(s),true,false,1,1,true
141,MAT-00141,1727853157369,VALV CPVC DE BOLA 3/4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,30,30,30,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 8.04.39 AM.jpeg,ID producto origen: 141 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
142,MAT-00142,7501206653104,ASPERSOR PLASTICO 11P 2/VIAS ESTACA PLASTICA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,55,54,54,,,1,9999,,ID producto origen: 142 | Medida origen: Pieza(s),true,false,1,1,false
143,MAT-00143,7501206674970,BROCHA USO GENERAL DE 4 P PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,30,29,29,,,1,9999,,ID producto origen: 143 | Medida origen: Pieza(s),true,false,1,1,false
144,MAT-00144,7501206695685,ASPERSOR PLASTICO 11P 1/VIA ESTACA METAL PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,67,66,66,,,1,9999,,ID producto origen: 144 | Medida origen: Pieza(s),true,false,1,1,false
145,MAT-00145,7506240613596,FLEXOMETRO 5.5M PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,56,56,56,41.38,41.38,1,9999,,ID producto origen: 145 | Medida origen: Pieza(s),true,false,1,1,true
146,MAT-00146,7104237978668,CODO PVC 6X45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,47,47,47,,,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.09.58 AM.jpeg,ID producto origen: 146 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
147,MAT-00147,7501206664445,JUEGO D/4 DESARMADORES PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,96,95,95,,,1,9999,,ID producto origen: 147 | Medida origen: Pieza(s),true,false,1,1,false
148,MAT-00148,7506240653783,FLEXOMETRO 8M PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,80,79,79,59.48,59.48,1,9999,,ID producto origen: 148 | Medida origen: Pieza(s),true,false,1,1,false
149,MAT-00149,2405891196975,REDUCCION PVC 2X1-1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,,,4,9999,,ID producto origen: 149 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
150,MAT-00150,7501206645055,LLAVE AJUSTABLE PERICO 10P CROMADA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,139,138,138,119.87,119.87,1,9999,,ID producto origen: 150 | Medida origen: Pieza(s),true,false,1,1,false
151,MAT-00151,7501206629352,LLAVE AJUSTABLE PERICO 10P PAVONADA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,139,138,138,119.87,119.87,1,9999,,ID producto origen: 151 | Medida origen: Pieza(s),true,false,1,1,false
152,MAT-00152,9485450209721,CODO PVC 2X45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,8,8,8,7,7,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 12.01.32 PM.jpeg,ID producto origen: 152 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
153,MAT-00153,7506240699262,FOCO LED 125W-18W,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,35,34,34,,,1,9999,,ID producto origen: 153 | Medida origen: Pieza(s),true,false,1,1,false
154,MAT-00154,7501206645109,"LLAVE COMBINADA 7/16"" PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,26,25,25,,,1,9999,,ID producto origen: 154 | Medida origen: Pieza(s),true,false,1,1,false
155,MAT-00155,7501206645116,"LLAVE COMBINADA 1/2"" PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,27,27,,,1,9999,,ID producto origen: 155 | Medida origen: Pieza(s),true,false,1,1,true
156,MAT-00156,4235226922775,TEE PVC 4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,25,25,25,23.59,23.59,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.09.38 AM.jpeg,ID producto origen: 156 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
157,MAT-00157,7501206645123,"LLAVE COMBINADA 9/16"" PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,34,34,34,,,1,9999,,ID producto origen: 157 | Medida origen: Pieza(s),true,false,1,1,true
158,MAT-00158,7501206648957,LLAVE COMBINADA 11MM PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,27,27,,,1,9999,,ID producto origen: 158 | Medida origen: Pieza(s),true,false,1,1,true
159,MAT-00159,7501206648971,LLAVE COMBINADA 13MM PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,29,29,29,,,1,9999,,ID producto origen: 159 | Medida origen: Pieza(s),true,false,1,1,true
160,MAT-00160,1972886799325,TAPON PVC 2P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,5,5,5,51.89,51.89,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.31.04 AM.jpeg,ID producto origen: 160 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
161,MAT-00161,0062238173918,TAPON PVC 6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,23,23,23,,,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM.jpeg,ID producto origen: 161 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
162,MAT-00162,,LLAVE ESTILSON 14P CUERPO DE HIERRO MALEABLE PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,209,209,209,,,1,9999,,ID producto origen: 162 | Medida origen: Pieza(s),true,false,1,1,true
163,MAT-00163,7506240676539,FOCO LED 75 W - 14 W,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,19,18,18,,,1,9999,,ID producto origen: 163 | Medida origen: Pieza(s),true,false,1,1,false
164,MAT-00164,7501206643273,"LLAVE P/TUBO STILSON 18"" PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,313,313,313,,,1,9999,,ID producto origen: 164 | Medida origen: Pieza(s),true,false,1,1,true
165,MAT-00165,1193106626553,REDUCCION VERDE 1 X1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,3,3,3,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 08.16.28.jpeg,ID producto origen: 165 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
166,MAT-00166,7506240676546,FOCO LED 100W-16W,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,26,25,25,,,1,9999,,ID producto origen: 166 | Medida origen: Pieza(s),true,false,1,1,false
167,MAT-00167,7501206653357,MANGUERA VERDE 1/2 3 CAPAS 15M CONEXIONES PLASTICAS,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,115,116,116,,,1,9999,,ID producto origen: 167 | Medida origen: Pieza(s),true,false,1,1,false
168,MAT-00168,6774976358000,CODO VERDE 1X45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,8,8,8,,,1,9999,uploads/productos/WhatsApp Image 2025-09-26 at 15.44.20.jpeg,ID producto origen: 168 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
169,MAT-00169,506240696377,CUERDA POLIPROPILENO 4MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 169 | Medida origen: Pieza(s),true,false,1,1,false
170,MAT-00170,7501206623954,MARTILLO SEMIPULIDO 16 OZ UÑA CURVA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,92,92,92,,,1,9999,,ID producto origen: 170 | Medida origen: Pieza(s),true,false,1,1,true
171,MAT-00171,1136545147289,COPLE PVC 3,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,7,7,5.16,5.16,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM (2).jpeg,ID producto origen: 171 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
172,MAT-00172,506240696384,CUERDA POLIPROPILENO 6MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 172 | Medida origen: Pieza(s),true,false,1,1,false
173,MAT-00173,8337457477768,YEE PVC 4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,74,74,74,100.01,100.01,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.09.51 AM.jpeg,ID producto origen: 173 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
174,MAT-00174,506240696391,CUERDA POLIPROPILENO 8MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 174 | Medida origen: Pieza(s),true,false,1,1,false
175,MAT-00175,8766048451847,YEE PVC 6,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,196,196,196,,,2,9999,uploads/productos/WhatsApp Image 2025-09-26 at 09.07.13.jpeg,ID producto origen: 175 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
176,MAT-00176,7501206633380,PALA CUADRADA PUÑO D PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,168,167,167,107.76,107.76,1,9999,,ID producto origen: 176 | Medida origen: Pieza(s),true,false,1,1,false
177,MAT-00177,506240696407,CUERDA POLIPROPILENO 10MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 177 | Medida origen: Pieza(s),true,false,1,1,false
178,MAT-00178,501206676554,PALA CUADRADA PUÑO Y MANGO28,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,157,157,157,236.79,236.79,1,9999,,ID producto origen: 178 | Medida origen: Pieza(s),true,false,1,1,true
179,MAT-00179,506240696414,CUERDA POLIPROPILENO 11MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 179 | Medida origen: Pieza(s),true,false,1,1,false
180,MAT-00180,7501206643174,PINZA PARA ELECTRICISTA 8P MANGO DE PVC PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,80,80,80,,,1,9999,,ID producto origen: 180 | Medida origen: Pieza(s),true,false,1,1,true
181,MAT-00181,9045277197139,REDUCCION VERDE 3/4X1/2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,,,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 08.16.06.jpeg,ID producto origen: 181 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
182,MAT-00182,506240696421,CUERDA POLIPROPILENO 13MM ROLLO/1KG,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,103,102,102,,,1,9999,,ID producto origen: 182 | Medida origen: Pieza(s),true,false,1,1,false
183,MAT-00183,7501206646182,PINZA DE CORTE DIAGONAL 8P MANGO DE PVC PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,78,78,78,,,1,9999,,ID producto origen: 183 | Medida origen: Pieza(s),true,false,1,1,true
184,MAT-00184,7501206643587,PINZA DE PRESION 10P MORDAZA CURVA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,104,103,103,,,1,9999,,ID producto origen: 184 | Medida origen: Pieza(s),true,false,1,1,false
185,MAT-00185,8346385806762,TEE PVC 2,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,7,7,7,,,4,9999,uploads/productos/WhatsApp Image 2025-09-26 at 09.20.10.jpeg,ID producto origen: 185 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
186,MAT-00186,7501206626542,PINZA DE PRESION 10P MORDAZA RECTA PRETUL,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,104,103,103,,,1,9999,,ID producto origen: 186 | Medida origen: Pieza(s),true,false,1,1,false
187,MAT-00187,7501206676738,CERRADURA IZQUIERDA HERMEX,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,284,283,283,,,1,9999,,ID producto origen: 187 | Medida origen: Pieza(s),true,false,1,1,false
188,MAT-00188,8542625039901,COPLE PVC 4,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,11,11,11,9.24,9.24,2,9999,uploads/productos/WhatsApp Image 2025-09-26 at 9.31.05 AM (3).jpeg,ID producto origen: 188 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
189,MAT-00189,7079636409818,CODO CPVC 3/4X45,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,3,3,3,2.16,2.16,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 12.28.31.jpeg,ID producto origen: 189 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
190,MAT-00190,0075014904750,COPLE VERDE 1,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,11,11,11,9.59,9.59,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 08.13.34.jpeg,ID producto origen: 190 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
191,MAT-00191,7501206658871,"LLAVE JARDIN DE ESFERA 1/2"" PRETUL",,,category:materiales,Materiales,medida:2,PIEZAS,,,,,43,43,43,,,1,9999,,ID producto origen: 191 | Medida origen: Pieza(s),true,false,1,1,true
192,MAT-00192,7501206676745,CERRADURA DERECHA HERMEX,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,284,283,283,,,1,9999,,ID producto origen: 192 | Medida origen: Pieza(s),true,false,1,1,false
193,MAT-00193,1383652404709,CODO CPVC 3/4X90,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,4,4,4,2.24,2.24,4,9999,uploads/productos/WhatsApp Image 2025-09-27 at 12.29.14.jpeg,ID producto origen: 193 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
194,MAT-00194,9147244700059,TAQUETES 1/4P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 9.37.51 AM (1).jpeg,ID producto origen: 194 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,1,1,true
195,MAT-00195,7501206663103,CANDADO DE HIERRO 40MM HERMEX,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,27,27,27,,,1,9999,,ID producto origen: 195 | Medida origen: Pieza(s),true,false,1,1,true
196,MAT-00196,2710232262180,TAQUETES 5/16P,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,0.5,0.5,0.5,,,1,9999,uploads/productos/WhatsApp Image 2025-09-30 at 9.37.51 AM.jpeg,ID producto origen: 196 | Medida origen: Pieza(s) | Generado sistema origen: 1,true,false,50,50,true
197,MAT-00197,7501206663141,CANDADO DE HIERRO 30MM HERMEX,,,category:materiales,Materiales,medida:2,PIEZAS,,,,,21,21,21,,,1,9999,,ID producto origen: 197 | Medida origen: Pieza(s),true,false,1,1,true
