legacy_id,branch_legacy_id,customer_legacy_id,payment_method,price_type,subtotal,discount_amount,total,delivery_address,notes,created_by,created_at,deleted_at,delete_note,coupon_code,wallet_used,credit_used,cash_received,payment_type_audit,split_payment_method,split_payment_amount
96,branch:default,17,EFECTIVO,MENUDEO,1150,0,1150,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1150 | Fecha limite origen: 2025-09-10 | Dias restantes origen: 15 | Status origen: 1,,2025-08-26 23:00:24,,,,0,0,1150,[],,0
97,branch:default,3,EFECTIVO,MENUDEO,515,0,515,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 515 | Fecha limite origen: 2025-09-10 | Dias restantes origen: 15 | Status origen: 1,,2025-08-26 23:03:54,,,,0,0,515,[],,0
98,branch:default,16,CREDITO,MENUDEO,1913.5,0,1913.5,EL RANERO,Usuario origen: ALONDRA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-09-26 | Dias restantes origen: 30 | Status origen: 1,,2025-08-27 14:43:56,,,,0,1913.5,0,[],,0
99,branch:default,2,EFECTIVO,MENUDEO,118,0,118,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 118 | Dias restantes origen: 0 | Status origen: 1,,2025-08-27 14:57:02,,,,0,0,118,[],,0
100,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-11 | Dias restantes origen: 15 | Status origen: 1,,2025-08-27 21:27:00,,,,0,0,4600,[],,0
101,branch:default,5,CREDITO,MENUDEO,2100,0,2100,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-09-12 | Dias restantes origen: 15 | Status origen: 0,,2025-08-28 17:51:26,,,,0,2100,0,[],,0
102,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-13 | Dias restantes origen: 15 | Status origen: 1,,2025-08-29 14:47:18,,,,0,0,4600,[],,0
103,branch:default,18,EFECTIVO,MENUDEO,4600,0,4600,CRUCERO POMEZ,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-13 | Dias restantes origen: 15 | Status origen: 1,,2025-08-29 14:53:17,,,,0,0,4600,[],,0
104,branch:default,11,EFECTIVO,MENUDEO,250,0,250,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 250 | Dias restantes origen: 0 | Status origen: 1,,2025-08-29 15:26:38,,,,0,0,250,[],,0
105,branch:default,3,CREDITO,MENUDEO,15,0,15,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-09-13 | Dias restantes origen: 15 | Status origen: 1,,2025-08-29 20:13:33,,,,0,15,0,[],,0
106,branch:default,3,EFECTIVO,MENUDEO,10,0,10,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 10 | Fecha limite origen: 2025-09-13 | Dias restantes origen: 15 | Status origen: 1,,2025-08-29 20:14:32,,,,0,0,10,[],,0
107,branch:default,5,EFECTIVO,MENUDEO,900,0,900,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 900 | Fecha limite origen: 2025-09-13 | Dias restantes origen: 15 | Status origen: 1,,2025-08-29 21:36:31,,,,0,0,900,[],,0
108,branch:default,5,EFECTIVO,MENUDEO,8300,0,8300,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 8300 | Fecha limite origen: 2025-09-16 | Dias restantes origen: 15 | Status origen: 1,,2025-09-01 14:14:32,,,,0,0,8300,[],,0
109,branch:default,18,EFECTIVO,MENUDEO,8294,0,8294,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 8294 | Fecha limite origen: 2025-09-16 | Dias restantes origen: 15 | Status origen: 1,,2025-09-01 15:08:52,,,,0,0,8294,[],,0
110,branch:default,3,EFECTIVO,MENUDEO,515,0,515,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 515 | Fecha limite origen: 2025-09-16 | Dias restantes origen: 15 | Status origen: 1,,2025-09-01 18:22:58,,,,0,0,515,[],,0
111,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-18 | Dias restantes origen: 15 | Status origen: 1,,2025-09-03 14:47:00,,,,0,0,4600,[],,0
112,branch:default,2,EFECTIVO,MENUDEO,1175,0,1175,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1175 | Dias restantes origen: 0 | Status origen: 1,,2025-09-03 16:40:52,,,,0,0,1175,[],,0
113,branch:default,3,EFECTIVO,MENUDEO,98,0,98,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 98 | Fecha limite origen: 2025-09-18 | Dias restantes origen: 15 | Status origen: 1,,2025-09-03 16:59:04,,,,0,0,98,[],,0
114,branch:default,2,EFECTIVO,MENUDEO,1400,0,1400,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 1400 | Dias restantes origen: 0 | Status origen: 0,,2025-09-03 20:44:38,,,,0,0,1400,[],,0
115,branch:default,2,EFECTIVO,MENUDEO,1175,0,1175,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 1175 | Dias restantes origen: 0 | Status origen: 1,,2025-09-03 21:22:49,,,,0,0,1175,[],,0
116,branch:default,3,EFECTIVO,MENUDEO,9,0,9,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 9 | Fecha limite origen: 2025-09-18 | Dias restantes origen: 15 | Status origen: 1,,2025-09-03 23:01:10,,,,0,0,9,[],,0
117,branch:default,5,EFECTIVO,MENUDEO,4200,0,4200,CEM COMER,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 4200 | Fecha limite origen: 2025-09-19 | Dias restantes origen: 15 | Status origen: 1,,2025-09-04 13:13:28,,,,0,0,4200,[],,0
118,branch:default,3,EFECTIVO,MENUDEO,1.5,0,1.5,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1.5 | Fecha limite origen: 2025-09-19 | Dias restantes origen: 15 | Status origen: 1,,2025-09-04 18:45:11,,,,0,0,1.5,[],,0
119,branch:default,2,EFECTIVO,MENUDEO,284,0,284,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 284 | Dias restantes origen: 0 | Status origen: 1,,2025-09-04 20:37:16,,,,0,0,284,[],,0
120,branch:default,3,EFECTIVO,MENUDEO,1194,0,1194,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1194 | Fecha limite origen: 2025-09-19 | Dias restantes origen: 15 | Status origen: 1,,2025-09-04 21:44:07,,,,0,0,1194,[],,0
121,branch:default,3,EFECTIVO,MENUDEO,49,0,49,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 49 | Fecha limite origen: 2025-09-19 | Dias restantes origen: 15 | Status origen: 1,,2025-09-04 22:12:13,,,,0,0,49,[],,0
122,branch:default,19,EFECTIVO,MENUDEO,1450,0,1450,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1450 | Dias restantes origen: 0 | Status origen: 1,,2025-09-05 15:12:49,,,,0,0,1450,[],,0
123,branch:default,11,EFECTIVO,MENUDEO,228,0,228,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 228 | Dias restantes origen: 0 | Status origen: 1,,2025-09-05 17:23:53,,,,0,0,228,[],,0
124,branch:default,2,EFECTIVO,MENUDEO,50,0,50,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 50 | Dias restantes origen: 0 | Status origen: 1,,2025-09-05 20:03:21,,,,0,0,50,[],,0
125,branch:default,19,EFECTIVO,MENUDEO,7500,0,7500,LA LEONERA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 7500 | Fecha limite origen: 2025-09-20 | Dias restantes origen: 15 | Status origen: 1,,2025-09-05 22:07:43,,,,0,0,7500,[],,0
126,branch:default,9,EFECTIVO,MENUDEO,590,0,590,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 590 | Dias restantes origen: 0 | Status origen: 1,,2025-09-05 22:09:43,,,,0,0,590,[],,0
127,branch:default,13,CREDITO,MENUDEO,8800,0,8800,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-09-21 | Dias restantes origen: 15 | Status origen: 0,,2025-09-06 13:46:56,,,,0,8800,0,[],,0
128,branch:default,13,EFECTIVO,MENUDEO,10900,0,10900,JESUS MARIA,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 10900 | Fecha limite origen: 2025-09-21 | Dias restantes origen: 15 | Status origen: 1,,2025-09-06 16:25:45,,,,0,0,10900,[],,0
129,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,SEM COMER,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-21 | Dias restantes origen: 15 | Status origen: 1,,2025-09-06 18:25:17,,,,0,0,4600,[],,0
130,branch:default,8,EFECTIVO,MENUDEO,28548,0,28548,LAS LAGUNAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 28548 | Fecha limite origen: 2025-09-23 | Dias restantes origen: 15 | Status origen: 1,,2025-09-08 15:14:32,,,,0,0,28548,[],,0
131,branch:default,3,EFECTIVO,MENUDEO,52,0,52,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 52 | Fecha limite origen: 2025-09-23 | Dias restantes origen: 15 | Status origen: 1,,2025-09-08 16:06:35,,,,0,0,52,[],,0
132,branch:default,3,EFECTIVO,MENUDEO,225,0,225,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 225 | Fecha limite origen: 2025-09-23 | Dias restantes origen: 15 | Status origen: 1,,2025-09-08 19:59:56,,,,0,0,225,[],,0
133,branch:default,17,EFECTIVO,MENUDEO,248,0,248,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 248 | Dias restantes origen: 0 | Status origen: 1,,2025-09-08 23:06:16,,,,0,0,248,[],,0
134,branch:default,2,EFECTIVO,MENUDEO,21,0,21,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 21 | Dias restantes origen: 0 | Status origen: 1,,2025-09-09 14:38:53,,,,0,0,21,[],,0
135,branch:default,12,EFECTIVO,MENUDEO,1725,0,1725,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1725 | Fecha limite origen: 2025-10-09 | Dias restantes origen: 30 | Status origen: 1,,2025-09-09 17:33:13,,,,0,0,1725,[],,0
136,branch:default,2,EFECTIVO,MENUDEO,1200,0,1200,EL PANTEON,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1200 | Dias restantes origen: 0 | Status origen: 1,,2025-09-09 17:46:15,,,,0,0,1200,[],,0
137,branch:default,13,EFECTIVO,MENUDEO,3630,0,3630,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3630 | Fecha limite origen: 2025-09-24 | Dias restantes origen: 15 | Status origen: 1,,2025-09-09 18:36:42,,,,0,0,3630,[],,0
138,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-09-24 | Dias restantes origen: 15 | Status origen: 1,,2025-09-09 22:29:33,,,,0,0,4600,[],,0
139,branch:default,5,EFECTIVO,MENUDEO,3600,0,3600,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3600 | Fecha limite origen: 2025-09-24 | Dias restantes origen: 15 | Status origen: 1,,2025-09-09 22:38:40,,,,0,0,3600,[],,0
140,branch:default,12,EFECTIVO,MENUDEO,1930,0,1930,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1930 | Fecha limite origen: 2025-10-10 | Dias restantes origen: 30 | Status origen: 1,,2025-09-10 14:57:37,,,,0,0,1930,[],,0
141,branch:default,2,EFECTIVO,MENUDEO,22,0,22,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 22 | Dias restantes origen: 0 | Status origen: 1,,2025-09-10 16:04:38,,,,0,0,22,[],,0
142,branch:default,12,EFECTIVO,MENUDEO,1840,0,1840,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1840 | Fecha limite origen: 2025-10-10 | Dias restantes origen: 30 | Status origen: 1,,2025-09-10 19:34:41,,,,0,0,1840,[],,0
143,branch:default,8,EFECTIVO,MENUDEO,92,0,92,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 92 | Fecha limite origen: 2025-09-25 | Dias restantes origen: 15 | Status origen: 1,,2025-09-10 19:36:05,,,,0,0,92,[],,0
144,branch:default,17,EFECTIVO,MENUDEO,767,0,767,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 767 | Fecha limite origen: 2025-09-25 | Dias restantes origen: 15 | Status origen: 1,,2025-09-10 22:24:43,,,,0,0,767,[],,0
145,branch:default,7,EFECTIVO,MENUDEO,4822,0,4822,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4822 | Fecha limite origen: 2025-10-11 | Dias restantes origen: 30 | Status origen: 1,,2025-09-11 14:49:59,,,,0,0,4822,[],,0
146,branch:default,17,EFECTIVO,MENUDEO,20,0,20,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 20 | Dias restantes origen: 0 | Status origen: 1,,2025-09-11 14:53:59,,,,0,0,20,[],,0
147,branch:default,2,EFECTIVO,MENUDEO,20,0,20,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 20 | Dias restantes origen: 0 | Status origen: 1,,2025-09-11 15:58:19,,,,0,0,20,[],,0
148,branch:default,2,EFECTIVO,MENUDEO,44,0,44,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 44 | Dias restantes origen: 0 | Status origen: 1,,2025-09-11 17:39:20,,,,0,0,44,[],,0
149,branch:default,7,EFECTIVO,MENUDEO,4100,0,4100,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4100 | Fecha limite origen: 2025-10-11 | Dias restantes origen: 30 | Status origen: 1,,2025-09-11 19:51:46,,,,0,0,4100,[],,0
150,branch:default,2,EFECTIVO,MENUDEO,70,0,70,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 70 | Dias restantes origen: 0 | Status origen: 1,,2025-09-11 22:37:01,,,,0,0,70,[],,0
151,branch:default,7,EFECTIVO,MENUDEO,4600,0,4600,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-10-12 | Dias restantes origen: 30 | Status origen: 1,,2025-09-12 13:09:43,,,,0,0,4600,[],,0
152,branch:default,5,EFECTIVO,MENUDEO,6450,0,6450,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 6450 | Fecha limite origen: 2025-09-27 | Dias restantes origen: 15 | Status origen: 1,,2025-09-12 13:40:33,,,,0,0,6450,[],,0
153,branch:default,2,EFECTIVO,MENUDEO,115,0,115,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 115 | Dias restantes origen: 0 | Status origen: 1,,2025-09-12 14:30:22,,,,0,0,115,[],,0
154,branch:default,14,EFECTIVO,MENUDEO,54700,0,54700,ARANDAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 54700 | Fecha limite origen: 2025-09-27 | Dias restantes origen: 15 | Status origen: 1,,2025-09-12 18:18:40,,,,0,0,54700,[],,0
155,branch:default,12,EFECTIVO,MENUDEO,2070,0,2070,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 2070 | Fecha limite origen: 2025-10-12 | Dias restantes origen: 30 | Status origen: 1,,2025-09-12 19:43:59,,,,0,0,2070,[],,0
156,branch:default,2,EFECTIVO,MENUDEO,3,0,3,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3 | Dias restantes origen: 0 | Status origen: 1,,2025-09-12 19:46:32,,,,0,0,3,[],,0
157,branch:default,2,EFECTIVO,MENUDEO,1150,0,1150,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1150 | Dias restantes origen: 0 | Status origen: 1,,2025-09-12 19:54:54,,,,0,0,1150,[],,0
158,branch:default,2,EFECTIVO,MENUDEO,45,0,45,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 45 | Dias restantes origen: 0 | Status origen: 1,,2025-09-15 15:44:51,,,,0,0,45,[],,0
159,branch:default,14,EFECTIVO,MENUDEO,36500,0,36500,ARANDAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 36500 | Fecha limite origen: 2025-09-30 | Dias restantes origen: 15 | Status origen: 1,,2025-09-15 17:59:22,,,,0,0,36500,[],,0
160,branch:default,2,EFECTIVO,MENUDEO,472,0,472,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 472 | Dias restantes origen: 0 | Status origen: 0,,2025-09-15 20:03:16,,,,0,0,472,[],,0
161,branch:default,2,EFECTIVO,MENUDEO,460,0,460,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 460 | Dias restantes origen: 0 | Status origen: 1,,2025-09-15 20:10:18,,,,0,0,460,[],,0
162,branch:default,18,EFECTIVO,MENUDEO,135320,0,135320,CRUCERO POMEZ,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 135320 | Fecha limite origen: 2025-09-30 | Dias restantes origen: 15 | Status origen: 1,,2025-09-15 22:30:54,,,,0,0,135320,[],,0
163,branch:default,11,CREDITO,MENUDEO,5725,0,5725,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-10-02 | Dias restantes origen: 15 | Status origen: 1,,2025-09-17 13:42:05,,,,0,5725,0,[],,0
164,branch:default,21,EFECTIVO,MENUDEO,2300,0,2300,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 2300 | Fecha limite origen: 2025-10-02 | Dias restantes origen: 15 | Status origen: 1,,2025-09-17 14:02:08,,,,0,0,2300,[],,0
165,branch:default,20,EFECTIVO,MENUDEO,104,0,104,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 104 | Fecha limite origen: 2025-10-17 | Dias restantes origen: 30 | Status origen: 1,,2025-09-17 14:08:03,,,,0,0,104,[],,0
166,branch:default,12,EFECTIVO,MENUDEO,1725,0,1725,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1725 | Fecha limite origen: 2025-10-17 | Dias restantes origen: 30 | Status origen: 1,,2025-09-17 20:22:40,,,,0,0,1725,[],,0
167,branch:default,2,EFECTIVO,MENUDEO,50,0,50,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 50 | Dias restantes origen: 0 | Status origen: 1,,2025-09-17 20:37:05,,,,0,0,50,[],,0
168,branch:default,2,EFECTIVO,MENUDEO,50,0,50,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 50 | Dias restantes origen: 0 | Status origen: 1,,2025-09-17 20:41:40,,,,0,0,50,[],,0
169,branch:default,5,EFECTIVO,MENUDEO,4600,0,4600,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4600 | Fecha limite origen: 2025-10-02 | Dias restantes origen: 15 | Status origen: 1,,2025-09-17 23:22:19,,,,0,0,4600,[],,0
170,branch:default,5,EFECTIVO,MENUDEO,3700,0,3700,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2025-10-03 | Dias restantes origen: 15 | Status origen: 1,,2025-09-18 17:47:21,,,,0,0,3700,[],,0
171,branch:default,7,EFECTIVO,MENUDEO,4320,0,4320,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 4320 | Fecha limite origen: 2025-10-18 | Dias restantes origen: 30 | Status origen: 1,,2025-09-18 17:53:54,,,,0,0,4320,[],,0
172,branch:default,12,EFECTIVO,MENUDEO,1725,0,1725,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 1725 | Fecha limite origen: 2025-10-18 | Dias restantes origen: 30 | Status origen: 1,,2025-09-18 17:59:26,,,,0,0,1725,[],,0
173,branch:default,8,EFECTIVO,MENUDEO,11265,0,11265,LAS LAGUNAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 11265 | Fecha limite origen: 2025-10-03 | Dias restantes origen: 15 | Status origen: 1,,2025-09-18 18:10:11,,,,0,0,11265,[],,0
174,branch:default,7,EFECTIVO,MENUDEO,250,0,250,LAS CANOAS,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 250 | Fecha limite origen: 2025-10-18 | Dias restantes origen: 30 | Status origen: 1,,2025-09-18 18:15:07,,,,0,0,250,[],,0
175,branch:default,2,EFECTIVO,MENUDEO,185,0,185,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 185 | Dias restantes origen: 0 | Status origen: 1,,2025-09-18 20:28:39,,,,0,0,185,[],,0
176,branch:default,12,EFECTIVO,MENUDEO,3450,0,3450,SAN RAFAEL,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3450 | Fecha limite origen: 2025-10-19 | Dias restantes origen: 30 | Status origen: 1,,2025-09-19 15:34:27,,,,0,0,3450,[],,0
177,branch:default,2,EFECTIVO,MENUDEO,14,0,14,jesus maria,Usuario origen: ALONDRA2025 | Liquidado origen: 1 | Credito abonado origen: 14 | Dias restantes origen: 0 | Status origen: 1,,2025-09-19 17:19:54,,,,0,0,14,[],,0
178,branch:default,19,CREDITO,MENUDEO,750,0,750,LA LEONERA,Usuario origen: ALEXA2025 | Liquidado origen: 0 | Credito abonado origen: 0 | Fecha limite origen: 2025-10-04 | Dias restantes origen: 15 | Status origen: 0,,2025-09-19 19:15:40,,,,0,750,0,[],,0
179,branch:default,19,EFECTIVO,MENUDEO,5750,0,5750,JESUS MARIA,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 5750 | Fecha limite origen: 2025-10-04 | Dias restantes origen: 15 | Status origen: 1,,2025-09-19 20:14:42,,,,0,0,5750,[],,0
180,branch:default,5,EFECTIVO,MENUDEO,3600,0,3600,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3600 | Fecha limite origen: 2025-10-04 | Dias restantes origen: 15 | Status origen: 1,,2025-09-19 21:58:06,,,,0,0,3600,[],,0
181,branch:default,5,EFECTIVO,MENUDEO,3700,0,3700,CEN COMER,Usuario origen: ALEXA2025 | Liquidado origen: 1 | Credito abonado origen: 3700 | Fecha limite origen: 2025-10-05 | Dias restantes origen: 15 | Status origen: 1,,2025-09-20 14:49:24,,,,0,0,3700,[],,0
